,flops,image_size,params,subnet_settings,top1,top5
353,287.665,"[1, 3, 32, 32]",3.406,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [56, 96, 144, 128, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3]}",65.35,99.75
354,413.579,"[1, 3, 32, 32]",6.875,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [40, 40, 40, 160, 160, 304, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",57.43,99.95
355,413.226,"[1, 3, 32, 32]",15.539,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [64, 48, 48, 64, 64, 240, 544, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",68.05,99.9
356,232.698,"[1, 3, 32, 32]",4.232,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [56, 40, 144, 192, 192, 448], 'kernel_size': [7, 3, 3, 3, 3, 3]}",87.96,99.98
357,538.546,"[1, 3, 32, 32]",6.665,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [48, 40, 40, 160, 160, 272, 272, 272, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",97.84,100.0
358,499.463,"[1, 3, 32, 32]",9.52,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [40, 96, 96, 64, 64, 144, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",83.08,99.96
359,453.335,"[1, 3, 32, 32]",6.723,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [64, 88, 144, 144, 176, 176, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",98.71,100.0
360,651.155,"[1, 3, 32, 32]",18.456,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [32, 56, 56, 112, 112, 256, 256, 256, 544, 544, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.74,100.0
361,611.039,"[1, 3, 32, 32]",19.333,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [40, 48, 144, 288, 288, 288, 544, 544, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",96.52,100.0
362,628.873,"[1, 3, 32, 32]",13.91,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [64, 56, 144, 144, 272, 272, 272, 544, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",99.15,100.0
363,518.19,"[1, 3, 32, 32]",14.663,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [40, 80, 128, 128, 192, 192, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",99.65,100.0
364,530.14,"[1, 3, 32, 32]",5.667,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [64, 56, 56, 144, 144, 320, 320, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",99.06,100.0
365,342.822,"[1, 3, 32, 32]",4.179,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [64, 72, 96, 96, 256, 256, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",96.06,100.0
366,594.204,"[1, 3, 32, 32]",6.912,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [64, 96, 96, 144, 240, 240, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.84,100.0
367,268.974,"[1, 3, 32, 32]",6.015,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [40, 40, 160, 208, 208, 576], 'kernel_size': [3, 3, 3, 3, 3, 3]}",82.1,99.97
368,375.503,"[1, 3, 32, 32]",4.889,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [40, 88, 88, 80, 144, 608], 'kernel_size': [7, 3, 3, 3, 3, 3]}",57.17,99.94
369,591.706,"[1, 3, 32, 32]",10.158,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [40, 32, 160, 160, 304, 304, 304, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",92.7,99.99
370,271.537,"[1, 3, 32, 32]",4.609,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [32, 80, 144, 144, 144, 544], 'kernel_size': [7, 3, 3, 3, 3, 3]}",92.7,99.99
371,457.624,"[1, 3, 32, 32]",7.848,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [32, 32, 32, 128, 128, 272, 272, 272, 256, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",98.75,100.0
372,549.039,"[1, 3, 32, 32]",6.332,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [40, 88, 88, 160, 208, 208, 208, 320, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",99.25,100.0
373,587.601,"[1, 3, 32, 32]",10.579,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [48, 88, 160, 160, 256, 256, 480, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",99.51,100.0
374,561.732,"[1, 3, 32, 32]",21.166,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [48, 80, 128, 160, 160, 160, 640, 640, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",98.92,100.0
375,367.947,"[1, 3, 32, 32]",6.302,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [56, 32, 32, 96, 288, 288, 288, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",75.88,99.95
376,374.076,"[1, 3, 32, 32]",13.704,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [56, 40, 80, 256, 256, 480, 480, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",91.59,99.98
377,817.074,"[1, 3, 32, 32]",7.785,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [48, 96, 96, 144, 144, 304, 304, 304, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",99.56,100.0
378,478.738,"[1, 3, 32, 32]",16.95,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [40, 96, 64, 64, 160, 160, 576, 576, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",98.69,100.0
379,254.496,"[1, 3, 32, 32]",4.034,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [32, 40, 128, 128, 128, 128, 128, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",98.71,99.99
380,274.642,"[1, 3, 32, 32]",3.994,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [40, 96, 96, 160, 160, 480], 'kernel_size': [7, 3, 3, 3, 3, 3]}",92.63,100.0
381,653.038,"[1, 3, 32, 32]",12.875,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [48, 80, 128, 128, 304, 304, 304, 480, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.37,100.0
382,484.636,"[1, 3, 32, 32]",7.906,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [40, 72, 72, 64, 64, 256, 256, 256, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.28,99.99
383,539.383,"[1, 3, 32, 32]",14.092,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [64, 40, 160, 288, 288, 288, 544, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",93.05,99.99
384,361.402,"[1, 3, 32, 32]",3.376,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [48, 64, 160, 160, 128, 128, 128, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",98.58,100.0
385,299.563,"[1, 3, 32, 32]",6.967,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [40, 72, 128, 288, 640], 'kernel_size': [3, 3, 3, 3, 3]}",32.99,99.5
386,434.067,"[1, 3, 32, 32]",13.62,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 64, 80, 304, 304, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",93.21,100.0
387,555.833,"[1, 3, 32, 32]",14.272,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [64, 64, 64, 128, 224, 224, 224, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",98.95,100.0
388,614.57,"[1, 3, 32, 32]",22.095,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [48, 32, 32, 144, 320, 320, 608, 608, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",96.54,100.0
389,534.426,"[1, 3, 32, 32]",12.232,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [40, 88, 88, 128, 176, 480, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",83.24,99.98
390,348.78,"[1, 3, 32, 32]",10.427,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [56, 56, 56, 80, 80, 144, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",82.97,99.96
391,486.387,"[1, 3, 32, 32]",9.324,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [56, 96, 128, 128, 192, 192, 384, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",99.62,100.0
392,441.8,"[1, 3, 32, 32]",7.639,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [32, 56, 144, 144, 272, 272, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",96.57,100.0
393,225.111,"[1, 3, 32, 32]",3.603,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [40, 32, 32, 112, 192, 192, 192, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",90.26,99.97
394,402.387,"[1, 3, 32, 32]",8.671,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [40, 64, 64, 160, 160, 160, 384, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.54,100.0
395,390.508,"[1, 3, 32, 32]",8.209,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [40, 48, 48, 144, 272, 272, 320, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",98.59,100.0
396,264.869,"[1, 3, 32, 32]",5.099,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [32, 32, 128, 128, 256, 512], 'kernel_size': [7, 3, 3, 3, 3, 3]}",50.74,99.65
397,557.665,"[1, 3, 32, 32]",7.0,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [32, 80, 80, 160, 320, 320, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",98.98,100.0
398,323.718,"[1, 3, 32, 32]",4.822,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [48, 64, 112, 112, 176, 176, 176, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",99.3,100.0
399,310.874,"[1, 3, 32, 32]",3.226,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [48, 32, 32, 160, 160, 192, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",71.7,99.93
400,216.779,"[1, 3, 32, 32]",2.341,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [32, 96, 64, 272, 256], 'kernel_size': [3, 3, 3, 3, 3]}",32.97,99.45
401,367.441,"[1, 3, 32, 32]",6.462,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [56, 48, 112, 112, 224, 224, 224, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",96.33,100.0
402,526.646,"[1, 3, 32, 32]",21.677,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [40, 56, 80, 80, 224, 224, 640, 640, 640], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",98.93,100.0
403,558.1,"[1, 3, 32, 32]",9.84,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [56, 72, 72, 144, 240, 240, 240, 352, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.22,100.0
404,427.019,"[1, 3, 32, 32]",4.328,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [64, 80, 80, 144, 144, 144, 144, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",98.9,100.0
405,347.1,"[1, 3, 32, 32]",7.358,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [48, 80, 112, 112, 192, 448, 448], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",86.08,99.98
406,518.468,"[1, 3, 32, 32]",15.037,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [40, 72, 128, 304, 304, 480, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",97.59,100.0
407,255.888,"[1, 3, 32, 32]",4.079,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [32, 40, 112, 288, 288, 256], 'kernel_size': [5, 3, 3, 3, 3, 3]}",85.91,99.99
408,765.384,"[1, 3, 32, 32]",17.281,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [64, 88, 88, 160, 160, 144, 576, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",98.54,100.0
409,250.457,"[1, 3, 32, 32]",2.844,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [40, 80, 128, 144, 144, 144, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",93.8,99.99
410,366.874,"[1, 3, 32, 32]",4.764,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [48, 72, 72, 128, 144, 144, 144, 320, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",98.92,100.0
411,250.402,"[1, 3, 32, 32]",5.686,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [64, 40, 144, 288, 544], 'kernel_size': [5, 3, 3, 3, 3]}",29.65,99.24
412,620.665,"[1, 3, 32, 32]",24.349,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [32, 32, 80, 288, 288, 288, 640, 640, 640], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",87.03,99.97
413,331.47,"[1, 3, 32, 32]",8.5,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [32, 48, 48, 160, 224, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",63.9,99.92
414,205.525,"[1, 3, 32, 32]",2.958,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [48, 48, 48, 128, 160, 416], 'kernel_size': [5, 3, 3, 3, 3, 3]}",57.14,99.9
415,352.931,"[1, 3, 32, 32]",3.228,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [32, 96, 128, 128, 272, 288], 'kernel_size': [5, 3, 3, 3, 3, 3]}",72.97,99.98
416,543.799,"[1, 3, 32, 32]",15.875,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [40, 72, 72, 80, 80, 160, 160, 160, 544, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.73,100.0
417,777.475,"[1, 3, 32, 32]",16.454,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [32, 88, 88, 144, 288, 288, 288, 480, 480, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.42,100.0
418,569.724,"[1, 3, 32, 32]",11.406,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [32, 48, 144, 144, 288, 288, 288, 352, 352, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.19,100.0
419,210.711,"[1, 3, 32, 32]",7.124,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [40, 32, 80, 304, 416, 416], 'kernel_size': [5, 3, 3, 3, 3, 3]}",24.36,98.81
420,293.156,"[1, 3, 32, 32]",5.298,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [40, 32, 32, 128, 128, 272, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",57.62,99.77
421,730.331,"[1, 3, 32, 32]",9.439,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [56, 96, 96, 160, 272, 272, 272, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.6,100.0
422,464.967,"[1, 3, 32, 32]",14.493,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [64, 88, 80, 176, 176, 176, 512, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",96.39,99.99
423,216.224,"[1, 3, 32, 32]",4.156,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [48, 32, 96, 96, 192, 192, 448], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",93.06,99.98
424,324.572,"[1, 3, 32, 32]",13.209,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [32, 64, 96, 160, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",48.12,99.76
425,184.177,"[1, 3, 32, 32]",3.582,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [32, 40, 128, 176, 176, 416], 'kernel_size': [3, 3, 3, 3, 3, 3]}",89.96,99.99
426,523.548,"[1, 3, 32, 32]",11.495,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [56, 40, 40, 144, 144, 224, 224, 224, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.29,100.0
427,306.166,"[1, 3, 32, 32]",5.915,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [40, 80, 80, 80, 160, 160, 160, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",97.15,100.0
428,632.149,"[1, 3, 32, 32]",7.925,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [32, 72, 72, 160, 160, 240, 240, 240, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",99.41,100.0
429,458.248,"[1, 3, 32, 32]",4.921,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [64, 56, 56, 144, 144, 256, 256, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",99.14,100.0
430,352.276,"[1, 3, 32, 32]",8.042,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [48, 64, 64, 80, 80, 128, 128, 384, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.47,100.0
431,267.203,"[1, 3, 32, 32]",4.573,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [40, 40, 40, 80, 80, 240, 240, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",93.13,99.99
432,270.535,"[1, 3, 32, 32]",4.833,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [64, 32, 144, 256, 256, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",93.17,99.97
433,570.364,"[1, 3, 32, 32]",10.401,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [48, 40, 144, 144, 304, 304, 304, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",98.63,100.0
434,357.47,"[1, 3, 32, 32]",10.347,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [48, 80, 64, 64, 304, 416, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",52.88,99.75
435,449.878,"[1, 3, 32, 32]",7.119,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [32, 48, 48, 160, 160, 320, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",65.34,99.97
436,312.169,"[1, 3, 32, 32]",13.015,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [64, 48, 64, 64, 144, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",63.23,99.77
437,393.419,"[1, 3, 32, 32]",7.075,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [48, 72, 128, 128, 208, 208, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",97.99,100.0
438,238.662,"[1, 3, 32, 32]",4.619,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [40, 32, 32, 96, 96, 304, 448], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",46.43,99.6
439,273.085,"[1, 3, 32, 32]",12.842,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [40, 32, 64, 64, 128, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",50.23,99.1
440,613.783,"[1, 3, 32, 32]",19.679,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [48, 56, 56, 128, 128, 192, 192, 608, 608, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.88,100.0
441,435.359,"[1, 3, 32, 32]",10.898,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [64, 48, 48, 64, 256, 256, 256, 384, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.38,100.0
442,656.234,"[1, 3, 32, 32]",19.612,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [32, 88, 88, 64, 64, 208, 208, 608, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.58,100.0
443,454.342,"[1, 3, 32, 32]",17.697,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [56, 56, 144, 256, 576, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",45.05,99.77
444,475.478,"[1, 3, 32, 32]",13.462,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [40, 72, 72, 128, 208, 640, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",75.68,99.97
445,523.098,"[1, 3, 32, 32]",19.997,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [64, 48, 144, 224, 224, 608, 608, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",97.44,100.0
446,279.883,"[1, 3, 32, 32]",6.629,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [56, 56, 96, 96, 256, 320, 320, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",63.75,99.87
447,504.098,"[1, 3, 32, 32]",3.303,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [40, 80, 80, 160, 160, 128, 128, 128, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",99.67,100.0
448,548.583,"[1, 3, 32, 32]",13.393,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [56, 48, 48, 128, 128, 224, 224, 224, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.65,100.0
449,356.388,"[1, 3, 32, 32]",7.084,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [64, 56, 56, 144, 288, 320, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",62.26,99.95
450,205.951,"[1, 3, 32, 32]",3.166,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [48, 72, 64, 64, 240, 384], 'kernel_size': [5, 3, 3, 3, 3, 3]}",44.87,99.7
451,423.881,"[1, 3, 32, 32]",5.581,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [40, 64, 64, 144, 288, 288, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",99.0,100.0
452,263.474,"[1, 3, 32, 32]",2.393,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [48, 88, 144, 128, 128, 320], 'kernel_size': [7, 3, 3, 3, 3, 3]}",95.23,99.99
453,469.324,"[1, 3, 32, 32]",6.404,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [48, 88, 88, 128, 256, 384, 384], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",74.46,99.98
454,264.13,"[1, 3, 32, 32]",6.125,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 48, 160, 176, 176, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",97.5,100.0
455,646.492,"[1, 3, 32, 32]",11.431,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [40, 96, 96, 128, 208, 208, 208, 416, 416, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.49,100.0
456,425.563,"[1, 3, 32, 32]",4.027,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [48, 88, 88, 144, 176, 480], 'kernel_size': [7, 3, 3, 3, 3, 3]}",62.71,99.97
457,644.886,"[1, 3, 32, 32]",8.091,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [40, 80, 80, 160, 160, 208, 208, 208, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",99.87,100.0
458,332.796,"[1, 3, 32, 32]",7.717,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [48, 64, 80, 80, 240, 240, 416, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",98.39,100.0
459,351.621,"[1, 3, 32, 32]",3.112,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [64, 80, 80, 96, 208, 384], 'kernel_size': [7, 3, 3, 3, 3, 3]}",48.63,99.89
460,184.718,"[1, 3, 32, 32]",3.219,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [48, 72, 80, 176, 448], 'kernel_size': [5, 3, 3, 3, 3]}",35.19,99.55
461,357.866,"[1, 3, 32, 32]",12.577,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [32, 72, 144, 128, 640, 640], 'kernel_size': [3, 3, 3, 3, 3, 3]}",66.87,99.76
462,268.614,"[1, 3, 32, 32]",5.396,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [40, 56, 56, 96, 160, 160, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",96.37,100.0
463,195.096,"[1, 3, 32, 32]",4.414,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [56, 32, 32, 80, 144, 144, 144, 320, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",89.0,99.92
464,439.694,"[1, 3, 32, 32]",13.498,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [40, 48, 48, 128, 128, 144, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",96.19,99.99
465,650.056,"[1, 3, 32, 32]",11.652,"{'depth': [1, 2, 2, 2, 2], 'out_channel': [48, 72, 72, 128, 128, 320, 320, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",99.8,100.0
466,484.768,"[1, 3, 32, 32]",16.192,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [40, 32, 128, 256, 256, 256, 640, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",92.71,99.98
467,215.354,"[1, 3, 32, 32]",3.809,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [48, 56, 64, 64, 208, 208, 256, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",97.43,100.0
468,364.449,"[1, 3, 32, 32]",4.899,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [48, 72, 128, 128, 208, 208, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",99.42,100.0
469,377.403,"[1, 3, 32, 32]",12.007,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [40, 64, 112, 112, 176, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",86.6,99.98
470,248.14,"[1, 3, 32, 32]",3.931,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [64, 32, 32, 112, 112, 256, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",55.42,99.71
